"";"is_paid";"num_subscribers";"rating";"num_published_lectures";"discount_price__amount";"price_detail__amount"
"11468";TRUE;2;0;0;455;1280
"11469";TRUE;1;0;36;455;1280
"11470";TRUE;2;0;6;0;3200
"11471";TRUE;1;0;12;455;1280
"11472";TRUE;2;0;9;455;1280
"11473";TRUE;0;0;15;455;5440
"11474";TRUE;295;0;16;455;1280
"11475";TRUE;7;0;10;455;6720
"11476";TRUE;346;0;11;455;1280
"11477";TRUE;1;0;6;455;1280
"11478";TRUE;397;0;23;455;1920
"11480";TRUE;2;0;7;0;1280
"11481";TRUE;0;0;30;0;3200
"11482";TRUE;2;0;17;455;1600
"11483";TRUE;464;0;27;455;8640
"11484";TRUE;1;0;26;0;12800
"11485";FALSE;31160,6073358524;4,35902;15;0;0
"11487";FALSE;31160,6073358524;4,43953;30;0;0
"11488";FALSE;31160,6073358524;4,33887;39;0;0
"11489";FALSE;31160,6073358524;4,2069;9;0;0
"11490";FALSE;31160,6073358524;4,45104;53;0;0
"11491";FALSE;30798;4,44332;16;0;0
"11492";FALSE;31160,6073358524;4,13518;23;0;0
"11494";FALSE;31160,6073358524;4,4176;17;0;0
"11495";FALSE;23910;4,17933;12;0;0
"11496";FALSE;22098;4,43248;67;0;0
"11497";FALSE;25188;4,17281;7;0;0
"11498";FALSE;31160,6073358524;4,05323;17;0;0
"11499";FALSE;29468;4,09328;16;0;0
"11500";FALSE;24545;3,84792;14;0;0
"11501";FALSE;27988;4,15758;14;0;0
"11502";FALSE;25473;4,35567;35;0;0
"11503";FALSE;21245;4,06873;23;0;0
"11504";FALSE;12540;4,23042;24;0;0
"11505";FALSE;11566;4,47292;44;0;0
"11506";FALSE;26442;4,09857;20;0;0
"11507";FALSE;31160,6073358524;4,27303;29;0;0
"11508";FALSE;13460;4,35816;5;0;0
"11509";FALSE;15201;4,12088;6;0;0
"11510";FALSE;9345;4,15863;33;0;0
"11511";FALSE;20233;3,87804;12;0;0
"11512";FALSE;19962;4,20644;127;0;0
"11513";FALSE;20929;4,22153;18;0;0
"11514";FALSE;15199;4,52387;16;0;0
"11515";FALSE;22950;4,00098;10;0;0
"11516";FALSE;14694;4,12463;16;0;0
"11517";FALSE;16774;4,21097;15;0;0
"11518";FALSE;15616;4,1732;16;0;0
"11519";FALSE;7702;4,35077;55;0;0
"11520";FALSE;31160,6073358524;4,19693;25;0;0
"11521";FALSE;12306;4,43914;13;0;0
"11522";FALSE;17107;4,22472;14;0;0
"11523";FALSE;21177;4,01876;21;0;0
"11524";FALSE;11223;4,20958;29;0;0
"11525";FALSE;12748;4,41919;28;0;0
"11526";FALSE;5303;4,16778;6;0;0
"11527";FALSE;12427;4,07966;13;0;0
"11528";FALSE;14403;4,10311;13;0;0
"11529";FALSE;15580;4,17694;7;0;0
"11530";FALSE;11699;4,28474;21;0;0
"11531";FALSE;13967;4,36671;8;0;0
"11532";FALSE;14083;3,93926;13;0;0
"11533";FALSE;21090;4,14571;69;0;0
"11534";FALSE;17483;4,17872;20;0;0
"11535";FALSE;17254;3,93729;20;0;0
"11536";FALSE;8013;3,83048;23;0;0
"11537";FALSE;4781;4,29007;25;0;0
"11538";FALSE;9697;4,07157;11;0;0
"11539";FALSE;10069;4,41052;9;0;0
"11540";FALSE;16532;4,05877;7;0;0
"11541";FALSE;9750;4,09051;8;0;0
"11542";FALSE;8479;4,27702;5;0;0
"11543";FALSE;10030;4,25875;11;0;0
"11544";FALSE;6999;3,8946;7;0;0
"11545";FALSE;5970;4,14159;15;0;0
"11546";FALSE;21270;4,56183;15;0;0
"11547";FALSE;8005;4,48429;16;0;0
"11548";FALSE;8304;4,12836;7;0;0
"11549";FALSE;6015;4,30133;36;0;0
"11550";FALSE;7557;3,78323;20;0;0
"11551";FALSE;14827;4,14364;83;0;0
"11552";FALSE;8749;4,00888;11;0;0
"11553";FALSE;8530;4,4335;6;0;0
"11554";FALSE;14704;4,22457;17;0;0
"11555";FALSE;8429;4,20942;17;0;0
"11556";FALSE;7767;4,31457;5;0;0
"11557";FALSE;8923;4,1851;15;0;0
"11558";FALSE;5592;4,48981;23;0;0
"11559";FALSE;14042;4,0613;20;0;0
"11560";FALSE;13141;4,30951;15;0;0
"11561";FALSE;6660;4,34293;13;0;0
"11562";FALSE;11925;3,93617;12;0;0
"11563";FALSE;6828;4,10579;20;0;0
"11564";FALSE;4567;4,38639;13;0;0
"11565";FALSE;10785;4,24623;114;0;0
"11566";FALSE;5691;3,91431;10;0;0
"11567";FALSE;6158;4,20492;8;0;0
"11568";FALSE;8136;4,3536;17;0;0
"11569";FALSE;7184;4,09216;10;0;0
"11570";FALSE;9079;4,03096;7;0;0
"11572";FALSE;9348;4,09925;10;0;0
"11573";FALSE;8706;4,14813;28;0;0
"11574";FALSE;7959;3,81588;13;0;0
"11575";FALSE;6866;4,20072;24;0;0
"11576";FALSE;7410;4,0863;34;0;0
"11577";FALSE;10920;4,18974;19;0;0
"11578";FALSE;7635;4,39469;20;0;0
"11579";FALSE;7071;3,98969;18;0;0
"11580";FALSE;7089;4,57929;37;0;0
"11581";FALSE;5415;4,24019;8;0;0
"11582";FALSE;5675;4,5899;7;0;0
"11583";FALSE;13113;3,96543;22;0;0
"11584";FALSE;8007;4,12802;12;0;0
"11585";FALSE;8219;4,19803;9;0;0
"11586";FALSE;4103;4,56467;9;0;0
"11587";FALSE;1411;4,24133;17;0;0
"11588";FALSE;6462;4,22141;6;0;0
"11589";FALSE;5729;4,23207;12;0;0
"11590";FALSE;8221;3,92841;8;0;0
"11591";FALSE;3955;3,94611;19;0;0
"11592";FALSE;3231;4,04902;14;0;0
"11593";FALSE;11499;3,98919;14;0;0
"11594";FALSE;8653;4,03833;24;0;0
"11595";FALSE;4472;3,77986;14;0;0
"11596";FALSE;3599;4,59944;38;0;0
"11597";FALSE;4732;4,32635;13;0;0
"11598";FALSE;5774;3,78463;10;0;0
"11599";FALSE;4506;3,9276;16;0;0
"11600";FALSE;3156;4,35151;72;0;0
"11601";FALSE;3101;4,32512;20;0;0
"11602";FALSE;6765;4,06584;14;0;0
"11603";FALSE;4775;4,11234;16;0;0
"11604";FALSE;5010;4,0904;11;0;0
"11605";FALSE;5050;4,29446;51;0;0
"11606";FALSE;3147;4,11728;29;0;0
"11607";FALSE;11829;3,97853;17;0;0
"11608";FALSE;3525;3,98316;12;0;0
"11609";FALSE;5340;4,02083;7;0;0
"11610";FALSE;4859;4,27654;39;0;0
"11611";FALSE;1951;4,0656;5;0;0
"11612";FALSE;9206;4,28653;10;0;0
"11613";FALSE;6770;4,25665;25;0;0
"11614";FALSE;4090;4,27084;12;0;0
"11615";FALSE;5092;4,22601;52;0;0
"11616";FALSE;2180;4,68011;25;0;0
"11617";FALSE;4340;4,30445;10;0;0
"11618";FALSE;6705;4,51881;18;0;0
"11619";FALSE;4515;4,24015;7;0;0
"11620";FALSE;2665;3,86992;6;0;0
"11621";FALSE;6300;3,84248;20;0;0
"11622";FALSE;2567;4,2556;5;0;0
"11623";FALSE;3250;4,40113;11;0;0
"11624";FALSE;4870;4,06067;6;0;0
"11625";FALSE;5314;4,18259;17;0;0
"11626";FALSE;2023;4,0822;7;0;0
"11627";FALSE;5881;3,90796;10;0;0
"11628";FALSE;5352;4,45676;5;0;0
"11629";FALSE;2125;4,27985;11;0;0
"11631";FALSE;5293;4,06035;15;0;0
"11632";FALSE;5793;3,70693;68;0;0
"11633";FALSE;7621;4,41772;14;0;0
"11634";FALSE;4901;4,38716;8;0;0
"11635";FALSE;2702;3,9234;9;0;0
"11636";FALSE;4674;4,42527;7;0;0
"11637";FALSE;5653;4,06943;27;0;0
"11638";FALSE;3017;3,8577;8;0;0
"11639";FALSE;3210;4,22008;9;0;0
"11640";FALSE;1441;4,09311;17;0;0
"11641";FALSE;4318;3,55785;18;0;0
"11642";FALSE;2262;4,03237;43;0;0
"11643";FALSE;4144;4,30365;6;0;0
"11644";FALSE;2727;3,71795;6;0;0
"11645";FALSE;3820;4,15733;12;0;0
"11646";FALSE;3876;4,56323;14;0;0
"11649";FALSE;2605;4,4698;13;0;0
"11650";FALSE;5360;3,92846;10;0;0
"11651";FALSE;4125;3,98896;9;0;0
"11652";FALSE;5285;4,12741;12;0;0
"11653";FALSE;3548;4,71138;8;0;0
"11654";FALSE;1752;4,29786;25;0;0
"11655";FALSE;3681;4,62662;11;0;0
"11656";FALSE;5575;3,77589;17;0;0
"11657";FALSE;4890;3,81476;8;0;0
"11658";FALSE;3054;3,67771;12;0;0
"11659";FALSE;2493;4,35049;6;0;0
"11660";FALSE;1072;3,73411;8;0;0
"11661";FALSE;4844;4,06458;6;0;0
"11662";FALSE;2648;4,63152;10;0;0
"11663";FALSE;4294;3,95705;12;0;0
"11664";FALSE;3753;4,16457;12;0;0
"11665";FALSE;3934;3,91205;9;0;0
"11666";FALSE;4422;4,08555;23;0;0
"11667";FALSE;3280;4,16448;11;0;0
"11668";FALSE;2043;4,15281;14;0;0
"11669";FALSE;3055;4,44626;9;0;0
"11670";FALSE;6761;3,87905;12;0;0
"11671";FALSE;1772;4,36226;5;0;0
"11672";FALSE;2923;4,42219;12;0;0
"11673";FALSE;4659;3,67927;20;0;0
"11674";FALSE;2379;4,18393;9;0;0
"11675";FALSE;2648;3,74929;16;0;0
"11676";FALSE;4178;3,93242;18;0;0
"11677";FALSE;1679;4,00764;9;0;0
"11678";FALSE;2591;3,71959;19;0;0
"11679";FALSE;2119;4,86647;7;0;0
"11680";FALSE;1521;4,41624;7;0;0
"11681";FALSE;2184;3,63665;9;0;0
"11682";FALSE;1664;4,17105;11;0;0
"11683";FALSE;1194;4,12288;9;0;0
"11684";FALSE;6254;3,61459;19;0;0
"11685";FALSE;3550;4,12158;43;0;0
"11686";FALSE;2821;3,74524;13;0;0
"11687";FALSE;1436;4,35502;14;0;0
"11688";FALSE;476;4,37988;17;0;0
"11689";FALSE;3366;3,72713;47;0;0
"11691";FALSE;1930;3,6848;9;0;0
"11692";FALSE;1210;4,08557;6;0;0
"11694";FALSE;3756;3,59558;23;0;0
"11695";FALSE;4212;3,94719;10;0;0
"11696";FALSE;2778;3,68623;6;0;0
"11697";FALSE;3695;4,2714;7;0;0
"11698";FALSE;938;4,12956;17;0;0
"11700";FALSE;2497;4,71842;11;0;0
"11701";FALSE;2450;4,83056;12;0;0
"11702";FALSE;2959;4,18861;17;0;0
"11705";FALSE;963;4,43974;31;0;0
"11706";FALSE;2403;3,77998;7;0;0
"11707";FALSE;2305;4,18598;26;0;0
"11708";FALSE;3742;4,06941;16;0;0
"11709";FALSE;751;4,44377;17;0;0
"11711";FALSE;1865;3,99485;10;0;0
"11712";FALSE;1161;3,6411;5;0;0
"11713";FALSE;1807;1,51952;8;0;0
"11715";FALSE;1821;4,32871;8;0;0
"11716";FALSE;1912;4,14543;12;0;0
"11717";FALSE;574;4,17035;14;0;0
"11719";FALSE;2151;3,99102;5;0;0
"11720";FALSE;3368;3,72993;12;0;0
"11721";FALSE;1316;3,64816;16;0;0
"11723";FALSE;1590;4,09781;39;0;0
"11724";FALSE;840;4,51729;20;0;0
"11725";FALSE;1163;4,20872;43;0;0
"11726";FALSE;428;3,96994;5;0;0
"11727";FALSE;1101;3,79936;12;0;0
"11728";FALSE;1883;3,78001;7;0;0
"11731";FALSE;1016;3,95732;10;0;0
"11732";FALSE;3389;2,62986;13;0;0
"11734";FALSE;1195;3,7075;9;0;0
"11736";FALSE;1164;3,81683;11;0;0
"11737";FALSE;690;3,63711;22;0;0
"11738";FALSE;3008;4,14745;5;0;0
"11739";FALSE;2779;3,8528;36;0;0
"11740";FALSE;1121;3,08827;11;0;0
"11741";FALSE;409;3,33148;10;0;0
"11742";FALSE;1215;2,7503;21;0;0
"11743";FALSE;432;3,83214;34;0;0
"11744";FALSE;904;4,12339;17;0;0
"11745";FALSE;1150;3,65905;31;0;0
"11746";FALSE;1048;4,48664;6;0;0
"11747";FALSE;66;3,07182;5;0;0
"11748";FALSE;1973;4,63043;18;0;0
"11749";FALSE;366;4,57386;7;0;0
"11750";FALSE;787;3,6325;30;0;0
"11751";FALSE;457;5;9;0;0
"11753";FALSE;339;3,62924;7;0;0
"11754";FALSE;446;1,54438;21;0;0
"11755";FALSE;1364;3,85714;16;0;0
"11756";FALSE;1373;3;23;0;0
"11757";FALSE;801;4,5;17;0;0
"11760";FALSE;370;0;18;0;0
"11763";FALSE;273;0;6;0;0
"11764";FALSE;320;0;36;0;0
"11766";FALSE;735;5;15;0;0
"11767";TRUE;22947;4,66759;129;455;8640
"11768";TRUE;23731;4,56428;48;455;7360
"11769";TRUE;14318;4,66821;37;455;3840
"11770";TRUE;14436;4,68149;59;455;8000
"11771";TRUE;9372;4,51351;42;455;8640
"11772";TRUE;12179;4,67697;33;455;8640
"11773";TRUE;9721;4,67966;62;455;8640
"11774";TRUE;6486;4,45765;49;455;5120
"11775";TRUE;13359;3,86512;14;455;1280
"11776";TRUE;2921;4,75379;45;0;12800
"11777";TRUE;7502;4,61334;109;455;8640
"11778";TRUE;6185;4,5365;97;455;8640
"11779";TRUE;4955;4,41962;201;455;4800
"11780";TRUE;4855;4,58767;43;455;8640
"11781";TRUE;3864;4,65234;36;455;1280
"11782";TRUE;12493;4,12235;8;455;1600
"11783";TRUE;3635;4,60556;76;2160;8640
"11785";TRUE;2640;4,69384;12;455;1280
"11786";TRUE;2569;4,21054;67;3200;8640
"11787";TRUE;4744;3,98121;14;455;5760
"11788";TRUE;2689;4,58957;27;455;4480
"11789";TRUE;3817;4,62575;53;455;5760
"11790";TRUE;2830;4,66512;83;455;3200
"11791";TRUE;2734;4,58796;18;455;2240
"11792";TRUE;2777;4,23152;70;455;1920
"11793";TRUE;2918;4,53378;30;455;1280
"11794";TRUE;4432;4,28939;53;455;3200
"11795";TRUE;2318;4,30858;28;455;4800
"11796";TRUE;3148;4,17994;50;455;8640
"11797";TRUE;1980;4,37546;26;455;8640
"11798";TRUE;1094;4,57455;40;700;1600
"11799";TRUE;1771;4,6865;11;455;1280
"11800";TRUE;3172;4,55196;59;455;8640
"11801";TRUE;2810;4,73143;49;455;8640
"11802";TRUE;4435;4,26866;55;455;8640
"11803";TRUE;19657;4,44309;19;455;1920
"11804";TRUE;16804;4,14592;36;455;3200
"11805";TRUE;3732;4,27367;36;455;5760
"11806";TRUE;5410;4,68402;51;455;7360
"11807";TRUE;1994;4,17568;61;455;2560
"11808";TRUE;2267;4,61211;39;455;4480
"11809";TRUE;2203;4,44311;184;455;8640
"11810";TRUE;2850;4,36834;70;455;5760
"11811";TRUE;9453;4,21769;33;455;1600
"11812";TRUE;2139;4,25556;39;455;1920
"11815";TRUE;2356;4,55499;71;455;8640
"11816";TRUE;1262;4,74676;20;455;1280
"11817";TRUE;2470;4,65996;32;455;1280
"11818";TRUE;1552;4,44444;92;455;6720
"11819";TRUE;6260;4,38839;18;455;1280
"11820";TRUE;1651;4,26508;51;455;8640
"11821";TRUE;1829;4,52319;16;455;8640
"11823";TRUE;1972;4,50728;39;455;6400
"11824";TRUE;1502;4,52241;49;455;8640
"11825";TRUE;2603;4,36747;37;455;6080
"11826";TRUE;2675;4,22424;45;455;1280
"11829";TRUE;1499;4,52979;14;455;6080
"11830";TRUE;6718;3,61347;23;455;1600
"11831";TRUE;1792;4,24628;21;455;1280
"11832";TRUE;596;4,81492;51;0;12800
"11833";TRUE;1031;4,31002;37;1200;4800
"11834";TRUE;2292;4,0598;30;455;1280
"11835";TRUE;2129;4,34602;41;455;5760
"11836";TRUE;5522;3,72794;34;455;8640
"11837";TRUE;1365;4,51859;19;455;5760
"11839";TRUE;11014;4,14024;21;455;1280
"11840";TRUE;729;4,43761;20;455;6080
"11841";TRUE;1369;4,80137;27;0;6400
"11842";TRUE;1268;4,27305;16;455;2880
"11843";TRUE;1535;4,4193;47;455;8640
"11844";TRUE;1861;3,90384;96;455;8640
"11845";TRUE;1083;3,95073;18;455;1600
"11846";TRUE;1034;4,02685;30;455;2240
"11847";TRUE;1192;4,35955;70;0;2560
"11849";TRUE;1034;4,02727;20;455;1280
"11850";TRUE;1560;4,29167;47;455;5440
"11851";TRUE;1664;3,63236;50;0;12800
"11853";TRUE;1099;4,66137;67;455;1280
"11854";TRUE;1008;4,57349;11;455;1600
"11855";TRUE;967;4,66403;26;455;1280
"11856";TRUE;6244;3,23487;54;455;4160
"11857";TRUE;3806;3,20773;23;455;6080
"11858";TRUE;8769;3,40185;47;455;1280
"11859";TRUE;1755;4,33666;56;455;8640
"11860";TRUE;688;4,13198;85;2160;8640
"11861";TRUE;1350;3,70662;40;455;1280
"11862";TRUE;812;4,58874;20;455;2880
"11863";TRUE;814;4,42205;36;455;2880
"11865";TRUE;1048;4,45109;21;455;8640
"11866";TRUE;716;4,5251;35;0;4160
"11867";TRUE;3549;3,68085;26;455;8640
"11868";TRUE;2212;4,5008;35;455;1280
"11869";TRUE;889;4,09685;32;455;3200
"11870";TRUE;1190;4,11406;43;455;5760
"11871";TRUE;833;4,5397;21;455;5440
"11872";TRUE;1193;4,59861;50;455;1280
"11873";TRUE;939;4,62239;72;455;8640
"11874";TRUE;1105;4,56573;20;455;1280
"11875";TRUE;4333;4,08655;18;468;8640
"11876";TRUE;421;4,72089;190;0;12480
"11878";TRUE;6119;4,30888;7;455;1920
"11880";TRUE;993;4,52178;34;455;1280
"11882";TRUE;1139;4,30461;76;0;2560
"11883";TRUE;475;4,41781;29;455;3200
"11884";TRUE;716;3,47923;48;455;2880
"11885";TRUE;724;4,32423;27;455;2240
"11887";TRUE;842;4,40086;48;455;3840
"11888";TRUE;1069;4,5534;27;455;5760
"11889";TRUE;583;4,58332;45;455;1920
"11890";TRUE;8392;4,45383;57;455;1920
"11891";TRUE;734;4,53496;38;455;1920
"11893";TRUE;428;4,50333;75;0;8000
"11894";TRUE;964;4,55747;16;455;4800
"11896";TRUE;963;4,12302;32;455;3200
"11897";TRUE;556;4,24356;50;455;8640
"11898";TRUE;3757;3,38601;39;455;1280
"11899";TRUE;571;4,13377;31;455;2240
"11900";TRUE;390;3,79653;14;455;1280
"11901";TRUE;516;4,63954;78;455;8640
"11902";TRUE;2262;4,12338;35;455;1600
"11903";TRUE;599;4,60277;47;455;2880
"11904";TRUE;841;3,66205;33;455;3200
"11905";TRUE;600;3,92444;86;455;2560
"11907";TRUE;595;4,44646;67;455;5120
"11908";TRUE;520;4,13952;83;720;2880
"11909";TRUE;1044;4,37009;36;455;8640
"11910";TRUE;831;4,10025;25;455;1920
"11911";TRUE;2057;4,02563;33;455;3840
"11913";TRUE;878;4,38216;33;455;1600
"11914";TRUE;449;4,56124;21;455;2560
"11915";TRUE;658;4,47443;11;455;1600
"11916";TRUE;367;4,30366;80;455;1920
"11917";TRUE;1309;4,50097;30;455;8640
"11918";TRUE;712;4,00282;28;455;2240
"11919";TRUE;505;4,55648;14;455;1280
"11920";TRUE;1116;4,44132;9;455;8640
"11921";TRUE;403;4,44711;59;455;8640
"11922";TRUE;1070;4,58429;33;455;5760
"11924";TRUE;1305;4,31391;51;455;1280
"11925";TRUE;400;4,29834;59;455;6400
"11926";TRUE;540;4,21007;36;455;8640
"11927";TRUE;956;4,42627;71;455;8640
"11928";TRUE;607;3,91652;32;455;5120
"11929";TRUE;504;4,30811;23;3200;8640
"11930";TRUE;283;4,10727;16;455;1600
"11931";TRUE;620;4,53044;11;455;6400
"11932";TRUE;1208;3,46798;9;455;2560
"11933";TRUE;873;4,32542;50;455;5120
"11934";TRUE;1275;3,71179;53;455;1280
"11935";TRUE;674;3,4529;15;455;1280
"11936";TRUE;338;4,09072;60;455;6400
"11937";TRUE;345;4,20897;29;455;1600
"11939";TRUE;901;4,34582;30;455;8640
"11940";TRUE;372;4,30291;37;455;2880
"11941";TRUE;2345;4,52929;11;468;1280
"11942";TRUE;5016;3,49537;21;455;5440
"11943";TRUE;1100;4,1073;17;455;1280
"11944";TRUE;2389;4,24521;23;455;1280
"11945";TRUE;666;4,31924;32;455;6400
"11946";TRUE;379;4,649;37;455;4480
"11949";TRUE;670;4,47248;25;455;5120
"11951";TRUE;419;4,01707;36;455;3200
"11953";TRUE;324;4,23507;13;880;3520
"11957";TRUE;369;4,18403;37;455;1280
"11958";TRUE;513;3,97343;143;462;1920
"11959";TRUE;3556;3,8221;21;455;1280
"11960";TRUE;146;4,59925;5;0;4480
"11961";TRUE;294;4,20207;14;455;1600
"11962";TRUE;151;4,67525;9;0;4480
"11963";TRUE;311;3,90795;63;455;8640
"11966";TRUE;554;4,09899;24;455;3200
"11968";TRUE;570;4,53411;65;455;1280
"11969";TRUE;331;4,43218;15;455;2560
"11970";TRUE;515;4,61486;15;455;4480
"11971";TRUE;609;4,42924;33;455;8640
"11972";TRUE;314;4,44706;31;455;8640
"11973";TRUE;430;3,54715;20;455;8640
"11975";TRUE;409;4,68213;96;455;5760
"11976";TRUE;470;4,53519;16;455;4480
"11978";TRUE;656;4,08542;17;455;3200
"11979";TRUE;398;4,28971;11;640;2560
"11980";TRUE;1096;4,07082;38;455;1920
"11981";TRUE;760;4,46277;96;455;8640
"11982";TRUE;707;3,77818;28;455;1280
"11983";TRUE;311;4,29676;19;455;5120
"11984";TRUE;554;4,45318;16;455;8640
"11986";TRUE;271;5;27;455;3840
"11988";TRUE;533;4,3076;46;455;3840
"11989";TRUE;227;4,56583;60;0;9600
"11990";TRUE;281;4,40578;31;455;5120
"11991";TRUE;361;4,0243;170;455;6400
"11993";TRUE;482;4,2856;112;455;3200
"11995";TRUE;361;3,65731;18;455;2240
"11996";TRUE;337;4,11965;50;455;8640
"11997";TRUE;192;4,33052;26;455;8640
"11998";TRUE;743;3,21789;30;455;8640
"11999";TRUE;501;4,82514;66;455;8640
"12000";TRUE;680;3,49727;20;455;5120
"12003";TRUE;284;4,12318;49;455;8640
"12004";TRUE;3571;3,98572;5;0;1280
"12005";TRUE;1740;4,49148;22;455;8640
"12006";TRUE;412;4,27641;83;455;3840
"12008";TRUE;299;3,93766;70;455;3840
"12009";TRUE;261;4,39246;40;0;4480
"12010";TRUE;226;4,3998;10;3200;8640
"12013";TRUE;328;4,03845;32;455;6400
"12016";TRUE;150;4,8428;67;0;6400
"12017";TRUE;638;4,48132;21;455;6400
"12019";TRUE;721;4,41999;91;0;4800
"12020";TRUE;296;4,25295;14;455;5120
"12021";TRUE;208;3,3908;29;455;3840
"12022";TRUE;369;4,71104;14;455;5440
"12023";TRUE;203;3,41775;11;455;1600
"12024";TRUE;1009;3,69725;39;455;4160
"12026";TRUE;248;3,59864;15;455;1600
"12027";TRUE;503;4,328;54;455;1280
"12028";TRUE;375;4,47681;36;455;8640
"12030";TRUE;265;3,95984;77;455;8640
"12031";TRUE;245;4,55844;69;474;7360
"12033";TRUE;174;4,56246;23;455;1920
"12035";TRUE;874;4,4894;29;455;1280
"12036";TRUE;407;4,31165;39;455;3520
"12037";TRUE;278;4,5903;90;3040;8640
"12039";TRUE;378;3,83566;112;455;8640
"12040";TRUE;6213;4,06775;13;455;1920
"12042";TRUE;306;4,30944;42;455;4800
"12044";TRUE;1007;4,42586;21;455;1280
"12047";TRUE;2201;4,41393;35;455;1600
"12048";TRUE;301;4,13664;21;455;6720
"12049";TRUE;183;4,45298;5;560;2240
"12051";TRUE;228;4,5616;26;455;8640
"12052";TRUE;532;4,16668;31;455;1280
"12053";TRUE;160;3,96904;27;455;4800
"12054";TRUE;162;4,38986;69;0;1600
"12055";TRUE;354;3,27315;80;455;8640
"12057";TRUE;1089;4,40286;9;455;3520
"12059";TRUE;440;3,56049;17;455;2880
"12060";TRUE;582;4,02195;23;455;8640
"12064";TRUE;178;4,45297;23;640;2560
"12065";TRUE;2449;2,0428;47;455;8640
"12066";TRUE;284;3,97374;15;455;1920
"12067";TRUE;458;4,62661;16;480;1920
"12068";TRUE;610;3,96599;52;455;5760
"12069";TRUE;1824;3,65813;15;0;1920
"12070";TRUE;372;4,46236;37;455;2560
"12071";TRUE;180;4,50036;23;455;6400
"12074";TRUE;156;4,55284;37;455;3200
"12075";TRUE;165;3,36917;43;455;2240
"12076";TRUE;112;4,70234;38;0;2880
"12077";TRUE;416;3,96598;55;455;8640
"12078";TRUE;229;3,55219;38;0;6400
"12079";TRUE;202;4,25914;29;0;1600
"12081";TRUE;121;3,92914;35;455;5120
"12082";TRUE;920;3,69555;8;455;6400
"12084";TRUE;179;4,46597;31;455;6720
"12085";TRUE;122;3,93431;9;455;4160
"12087";TRUE;448;4,55671;51;455;8640
"12089";TRUE;151;4,63427;16;455;1280
"12090";TRUE;258;4,49196;74;455;4480
"12091";TRUE;196;3,82752;26;455;8640
"12092";TRUE;159;4,68826;19;455;1280
"12093";TRUE;148;4,13065;19;455;8640
"12094";TRUE;198;4,40858;86;455;8640
"12095";TRUE;348;3,90528;25;455;3200
"12096";TRUE;127;4,76715;52;0;3520
"12097";TRUE;522;3,44862;14;455;1280
"12098";TRUE;359;4,53483;20;455;3200
"12099";TRUE;247;4,10886;15;455;2240
"12100";TRUE;251;4,7442;82;455;5440
"12101";TRUE;171;4,37516;15;455;8640
"12102";TRUE;1254;3,89838;15;0;1920
"12103";TRUE;1521;4,68833;5;455;1280
"12106";TRUE;117;3,71938;34;455;5760
"12108";TRUE;147;4,1216;16;455;1280
"12109";TRUE;277;4,82608;76;455;8640
"12110";TRUE;556;4,79213;11;455;1280
"12111";TRUE;313;4,63315;25;455;4480
"12112";TRUE;237;3,69544;18;455;1280
"12113";TRUE;206;4,02196;92;455;3840
"12114";TRUE;137;4,81295;41;455;5120
"12115";TRUE;292;4,3192;60;455;8640
"12116";TRUE;213;4,72885;16;455;8640
"12118";TRUE;330;3,98231;16;455;2240
"12119";TRUE;147;4,75248;79;0;1600
"12120";TRUE;218;4,28765;86;455;1280
"12121";TRUE;148;4,7829;24;455;2880
"12122";TRUE;125;4,96283;33;455;2880
"12124";TRUE;408;4,52327;38;455;1920
"12127";TRUE;333;3,64983;14;455;8640
"12129";TRUE;353;4,1022;16;455;3200
"12130";TRUE;94;4,3173;5;2240;8640
"12131";TRUE;1258;3,62532;15;0;1920
"12132";TRUE;11512;4,26211;6;455;6400
"12134";TRUE;136;3,77091;10;0;1920
"12135";TRUE;143;3,79164;59;455;8640
"12136";TRUE;231;4,08858;29;455;3520
"12137";TRUE;1107;3,7462;11;455;1280
"12139";TRUE;247;4,89197;24;455;4480
"12141";TRUE;121;3,3208;24;0;1280
"12142";TRUE;3619;4,46048;8;455;1280
"12143";TRUE;3354;3,89299;16;455;2560
"12144";TRUE;131;3,96122;25;455;1280
"12145";TRUE;128;4,09218;26;455;1920
"12146";TRUE;203;4,51107;55;455;1280
"12148";TRUE;132;4,59159;12;960;3840
"12150";TRUE;427;4,42493;45;455;6400
"12151";TRUE;304;4,75266;73;455;8640
"12152";TRUE;95;4,105;55;455;1280
"12153";TRUE;325;4,1875;20;455;3200
"12154";TRUE;1256;3,96126;80;455;1600
"12156";TRUE;152;4,3306;72;0;12800
"12157";TRUE;147;3,58761;30;455;8640
"12158";TRUE;822;3,71294;14;455;8640
"12159";TRUE;126;3,90314;12;0;1920
"12161";TRUE;206;4,6879;42;455;4800
"12162";TRUE;123;4,71992;50;455;8000
"12164";TRUE;228;4,22254;11;455;5760
"12165";TRUE;315;3,85202;28;455;7680
"12166";TRUE;96;4,4841;23;455;6400
"12167";TRUE;86;4,40197;14;455;8640
"12169";TRUE;163;4,27899;41;455;8640
"12170";TRUE;58;4,35492;27;0;4480
"12171";TRUE;182;4,5208;19;455;3200
"12173";TRUE;235;3,83304;37;455;8640
"12176";TRUE;382;4,65811;32;455;1280
"12178";TRUE;224;3,94188;14;455;8640
"12179";TRUE;173;3,31605;13;455;1280
"12180";TRUE;368;4,62283;12;455;1280
"12182";TRUE;130;4,55759;160;455;3200
